id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W91-0110,0.0,0.0,0.0,a lattice theoretic approach to computation based on a calculus of partially ordered types structures,workshop on reversible grammar in natural language processing,workshop on reversible grammar in natural language processing,a lattice theoretic approach to computation based on a calculus of partially ordered types structures
W04-3202,-1,0.0,-1,,sigdat conference on empirical methods in natural language processing,sigdat conference on empirical methods in natural language processing,
W10-3709,0.0,0.0,0.0,proceedings of the multiword expressions: from theory to applications,proceedings of the 2010 workshop on multiword expressions: from theory to applications,proceedings of the 2010 workshop on multiword expressions: from theory to applications,proceedings of the multiword expressions: from theory to applications
W11-1008,0.0,0.0,0.0,proceedings of ssst-5, fifth workshop on syntax, semantics and structure in statistical translation acl hlt 2011,proceedings of fifth workshop on syntax, semantics and structure in statistical translation,proceedings of fifth workshop on syntax, semantics and structure in statistical translation,proceedings of ssst-5, fifth workshop on syntax, semantics and structure in statistical translation acl hlt 2011
P09-3001,0.0,0.0,0.0,proceedings of the acl-ijcnlp 2009 student research workshop,acl-ijcnlp: student research workshop papers,acl-ijcnlp: student research workshop papers,proceedings of the acl-ijcnlp 2009 student research workshop
P87-1019,0.0,0.0,0.0,~rachman(nuu)],annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,~rachman(nuu)]
W06-0202,0.0,0.0,0.0,proceedings of the workshop on information extraction beyond the document,workshop on information extraction beyond the document,workshop on information extraction beyond the document,proceedings of the workshop on information extraction beyond the document
W07-2090,0.0,0.0,0.0,proceedings of the 4th international workshop on semantic evaluations,fourth international workshop on semantic evaluations (semeval-2007),fourth international workshop on semantic evaluations (semeval-2007),proceedings of the 4th international workshop on semantic evaluations
W02-1205,-1,0.0,-1,,workshop on asian language resources and international standardization,workshop on asian language resources and international standardization,
P10-1108,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
W06-0306,0.0,0.0,0.0,proceedings of the workshop on sentiment and subjectivity in text,workshop on sentiment and subjectivity in text,workshop on sentiment and subjectivity in text,proceedings of the workshop on sentiment and subjectivity in text
W13-0806,0.0,0.0,0.0,proceedings of the 7th workshop on syntax, semantics and structure in statistical translation,ssst,ssst,proceedings of the 7th workshop on syntax, semantics and structure in statistical translation
N04-4029,-1,0.0,-1,,human language technology conference and meeting of the north american association for computational linguistics - short papers,human language technology conference and meeting of the north american association for computational linguistics - short papers,
W10-3013,0.0,0.0,0.0,proceedings of the fourteenth conference on computational natural language learning: shared task,proceedings of the fourteenth conference on computational natural language learning,proceedings of the fourteenth conference on computational natural language learning,proceedings of the fourteenth conference on computational natural language learning: shared task
D07-1087,0.0,0.0,0.0,proceedings of the 2007 joint conference on empirical methods in natural language processing and computational natural language learning,2007 joint conference on empirical methods in natural language processing and computational natural language learning (emnlp-conll),2007 joint conference on empirical methods in natural language processing and computational natural language learning (emnlp-conll),proceedings of the 2007 joint conference on empirical methods in natural language processing and computational natural language learning
W01-1515,0.0,0.0,0.0,speech communication,workshop on sharing tools and resources,workshop on sharing tools and resources,speech communication
W08-1132,0.0,0.0,0.0,ijcai,proceedings of the fifth international natural language generation conference,proceedings of the fifth international natural language generation conference,ijcai
W13-2215,0.0,0.0,0.0,proceedings of the eighth workshop on statistical machine translation,workshop on statistical machine translation,workshop on statistical machine translation,proceedings of the eighth workshop on statistical machine translation
