id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
C08-2011,1.0,1.0,1.0,,,Word Sense Disambiguation for All Words using Tree-Structured Conditional Random Fields,Word Sense Disambiguation for All Words using Tree-Structured Conditional Random Fields
W07-2102,1.0,1.0,1.0,,,UTD-SRL: A Pipeline Architecture for Extracting Frame Semantic Structures,UTD-SRL: A Pipeline Architecture for Extracting Frame Semantic Structures
W98-1420,0.0,0.0,0.0,A Language-Independent System for Generating Feature Structures from Interlingua Representations,A Language-Independent System For Generating Feature Structures From Interlingua Representations,A Language-Independent System For Generating Feature Structures From Interlingua Representations,A Language-Independent System for Generating Feature Structures from Interlingua Representations
W98-1224,0.0,0.0,0.0,Do Not Forget: Full Memory in Memory-Based Learning of Word Pronunciation *,Do Not Forget: Full Memory In Memory-Based Learning Of Word Pronunciation,Do Not Forget: Full Memory In Memory-Based Learning Of Word Pronunciation,Do Not Forget: Full Memory in Memory-Based Learning of Word Pronunciation *
W06-3801,0.0,0.0,0.0,A Graphical Framework for Contextual Search and Name Disambiguation in Email,A Graphical Framework For Contextual Search And Name Disambiguation In Email,A Graphical Framework For Contextual Search And Name Disambiguation In Email,A Graphical Framework for Contextual Search and Name Disambiguation in Email
W04-1405,0.0,0.0,0.0,Technology-enhanced Translator Training,Technology-Enhanced Translator Training,Technology-Enhanced Translator Training,Technology-enhanced Translator Training
P06-2101,0.0,0.0,0.0,Minimum Risk Annealing for Training Log-Linear Models *,Minimum Risk Annealing For Training Log-Linear Models,Minimum Risk Annealing For Training Log-Linear Models,Minimum Risk Annealing for Training Log-Linear Models *
P08-1059,1.0,1.0,1.0,,,Applying Morphology Generation Models to Machine Translation,Applying Morphology Generation Models to Machine Translation
W04-3206,0.0,0.0,0.0,Scaling Web-based Acquisition of Entailment Relations,Scaling Web-Based Acquisition Of Entailment Relations,Scaling Web-Based Acquisition Of Entailment Relations,Scaling Web-based Acquisition of Entailment Relations
W06-2907,0.0,0.0,0.0,Investigating Lexical Substitution Scoring for Subtitle Generation,Investigating Lexical Substitution Scoring For Subtitle Generation,Investigating Lexical Substitution Scoring For Subtitle Generation,Investigating Lexical Substitution Scoring for Subtitle Generation
L08-1220,0.0,0.0,0.0,WOZ Acoustic Data Collection For Interactive TV,WOZ Acoustic Data Collection for Interactive TV,WOZ Acoustic Data Collection for Interactive TV,WOZ Acoustic Data Collection For Interactive TV
W13-2809,1.0,1.0,1.0,,,Controlled Ascent: Imbuing Statistical MT with Linguistic Knowledge,Controlled Ascent: Imbuing Statistical MT with Linguistic Knowledge
L08-1619,0.0,0.0,0.0,Sentiment analysis based on probabilistic models using inter-sentence information,Sentiment Analysis Based on Probabilistic Models Using Inter-Sentence Information,Sentiment Analysis Based on Probabilistic Models Using Inter-Sentence Information,Sentiment analysis based on probabilistic models using inter-sentence information
D09-1152,1.0,1.0,1.0,,,Quantifier Scope Disambiguation Using Extracted Pragmatic Knowledge: Preliminary Results,Quantifier Scope Disambiguation Using Extracted Pragmatic Knowledge: Preliminary Results
E89-1023,0.0,0.0,0.0,ENHANCING EXPLANATION COHERENCE WITH RHETORICAL STRATEGIES,Enhancing Explanation Coherence With Rhetorical Strategies,Enhancing Explanation Coherence With Rhetorical Strategies,ENHANCING EXPLANATION COHERENCE WITH RHETORICAL STRATEGIES
D09-1025,1.0,1.0,1.0,,,Entity Extraction via Ensemble Semantics,Entity Extraction via Ensemble Semantics
W04-3007,0.0,0.0,0.0,Robustness Issues in a Data-Driven Spoken Language Understanding System,Robustness Issues In A Data-Driven Spoken Language Understanding System,Robustness Issues In A Data-Driven Spoken Language Understanding System,Robustness Issues in a Data-Driven Spoken Language Understanding System
W11-2160,1.0,1.0,1.0,,,Joshua 3.0: Syntax-based Machine Translation with the Thrax Grammar Extractor,Joshua 3.0: Syntax-based Machine Translation with the Thrax Grammar Extractor
L08-1427,1.0,1.0,1.0,,,Slovene Terminology Web Portal and the TBX-Compatible Simplified DTD/schema,Slovene Terminology Web Portal and the TBX-Compatible Simplified DTD/schema
W09-0629,1.0,1.0,1.0,,,The TUNA-REG Challenge 2009: Overview and Evaluation Results,The TUNA-REG Challenge 2009: Overview and Evaluation Results
E09-1030,0.0,0.0,0.0,Reconstructing false start errors in spontaneous speech text,Reconstructing False Start Errors in Spontaneous Speech Text,Reconstructing False Start Errors in Spontaneous Speech Text,Reconstructing false start errors in spontaneous speech text
W90-0115,0.0,0.0,0.0,The Basic Block Model of Extended Explanations,The Basic Block Model Of Extended Explanations,The Basic Block Model Of Extended Explanations,The Basic Block Model of Extended Explanations
D12-1074,1.0,1.0,1.0,,,Improving NLP through Marginalization of Hidden Syntactic Structure,Improving NLP through Marginalization of Hidden Syntactic Structure
A92-1022,1.0,1.0,1.0,,,Evaluating Parsing Strategies Using Standardized Parse Files,Evaluating Parsing Strategies Using Standardized Parse Files
P10-1122,0.0,0.0,0.0," Ask not what Textual Entailment can do for You... ",“Ask Not What Textual Entailment Can Do for You...”,“Ask Not What Textual Entailment Can Do for You...”," Ask not what Textual Entailment can do for You... "
C10-1112,1.0,1.0,1.0,,,Corpus-based Semantic Class Mining: Distributional vs. Pattern-Based Approaches,Corpus-based Semantic Class Mining: Distributional vs. Pattern-Based Approaches
W11-2406,1.0,1.0,1.0,,,Representing and resolving ambiguities in ontology-based question answering,Representing and resolving ambiguities in ontology-based question answering
W12-0410,1.0,1.0,1.0,,,Argument Formation in the Reasoning Process: Toward a Generic Model of Deception Detection,Argument Formation in the Reasoning Process: Toward a Generic Model of Deception Detection
N13-1099,1.0,1.0,1.0,,,Improving the Quality of Minority Class Identification in Dialog Act Tagging,Improving the Quality of Minority Class Identification in Dialog Act Tagging
P05-3027,0.0,0.0,0.0,SenseClusters: Unsupervised Clustering and Labeling of Similar Contexts,SenseClusters: Unsupervised Clustering And Labeling Of Similar Contexts,SenseClusters: Unsupervised Clustering And Labeling Of Similar Contexts,SenseClusters: Unsupervised Clustering and Labeling of Similar Contexts
W00-1101,0.0,0.0,0.0,Adapting a synonym database to specific domains,Adapting A Synonym Database To Specific Domains,Adapting A Synonym Database To Specific Domains,Adapting a synonym database to specific domains
W06-3108,0.0,0.0,0.0,Discriminative Reordering Models for Statistical Machine Translation,Discriminative Reordering Models For Statistical Machine Translation,Discriminative Reordering Models For Statistical Machine Translation,Discriminative Reordering Models for Statistical Machine Translation
S12-1062,-1,0.0,-1,,UNED: Improving Text Similarity Measures without Human Assessments,UNED: Improving Text Similarity Measures without Human Assessments,
D07-1050,1.0,1.0,1.0,,,Word Sense Disambiguation Incorporating Lexical and Structural Semantic Information,Word Sense Disambiguation Incorporating Lexical and Structural Semantic Information
P09-2049,-1,0.0,-1,,A Rose is a Roos is a Ruusu: Querying Translations for Web Image Search,A Rose is a Roos is a Ruusu: Querying Translations for Web Image Search,
C96-1016,1.0,1.0,1.0,,,Measuring Semantic Coverage,Measuring Semantic Coverage
P02-1017,0.0,0.0,0.0,A Generative Constituent-Context Model for Improved Grammar Induction,A Generative Constituent-Context Model For Improved Grammar Induction,A Generative Constituent-Context Model For Improved Grammar Induction,A Generative Constituent-Context Model for Improved Grammar Induction
W04-1902,0.0,0.0,0.0,Inflectional Syncretism and Corpora,Inflectional Syncretism And Corpora,Inflectional Syncretism And Corpora,Inflectional Syncretism and Corpora
W13-4071,1.0,1.0,1.0,,,Dialog State Tracking using Conditional Random Fields,Dialog State Tracking using Conditional Random Fields
P13-2113,1.0,1.0,1.0,,,Part-of-speech tagging with antagonistic adversaries,Part-of-speech tagging with antagonistic adversaries
W04-2302,0.0,0.0,0.0,Stochastic Language Generation in a Dialogue System: Toward a Domain Independent Generator,Stochastic Language Generation In A Dialogue System: Toward A Domain Independent Generator,Stochastic Language Generation In A Dialogue System: Toward A Domain Independent Generator,Stochastic Language Generation in a Dialogue System: Toward a Domain Independent Generator
W10-1710,0.0,0.0,0.0,FBK at WMT 2010: Word Lattices for Morphological Reduction and Chunk-based Reordering,FBK at WMT 2010: Word Lattices for Morphological Reduction and Chunk-Based Reordering,FBK at WMT 2010: Word Lattices for Morphological Reduction and Chunk-Based Reordering,FBK at WMT 2010: Word Lattices for Morphological Reduction and Chunk-based Reordering
E12-1043,1.0,1.0,1.0,,,Combining Tree Structures, Flat Features and Patterns for Biomedical Relation Extraction,Combining Tree Structures, Flat Features and Patterns for Biomedical Relation Extraction
S12-1037,1.0,1.0,1.0,,,UCM-I: A Rule-based Syntactic Approach for Resolving the Scope of Negation,UCM-I: A Rule-based Syntactic Approach for Resolving the Scope of Negation
W09-1309,1.0,1.0,1.0,,,Disambiguation of Biomedical Abbreviations,Disambiguation of Biomedical Abbreviations
L08-1268,1.0,1.0,1.0,,,LMM: an OWL-DL MetaModel to Represent Heterogeneous Lexical Knowledge,LMM: an OWL-DL MetaModel to Represent Heterogeneous Lexical Knowledge
W12-3706,1.0,1.0,1.0,,,Opinum: statistical sentiment analysis for opinion classification,Opinum: statistical sentiment analysis for opinion classification
E95-1041,0.0,0.0,0.0,An Algorithm to Co-Ordinate Anaphora Resolution and PPS Disambiguation Process,An Algorithm To Co-Ordinate Anaphora Resolution And PPS Disambiguation Process,An Algorithm To Co-Ordinate Anaphora Resolution And PPS Disambiguation Process,An Algorithm to Co-Ordinate Anaphora Resolution and PPS Disambiguation Process
W09-0201,0.0,0.0,0.0,One distributional memory, many semantic spaces,One Distributional Memory, Many Semantic Spaces,One Distributional Memory, Many Semantic Spaces,One distributional memory, many semantic spaces
W03-1403,0.0,0.0,0.0,Is there a way to represent metaphors in WordNets? Insights from the Hamburg Metaphor Database,Is There A Way To Represent Metaphors In WordNets? Insights From The Hamburg Metaphor Database,Is There A Way To Represent Metaphors In WordNets? Insights From The Hamburg Metaphor Database,Is there a way to represent metaphors in WordNets? Insights from the Hamburg Metaphor Database
C04-1111,0.0,0.0,0.0,Towards Terascale Knowledge Acquisition,Towards Terascale Semantic Acquisition,Towards Terascale Semantic Acquisition,Towards Terascale Knowledge Acquisition
P08-1049,1.0,1.0,1.0,,,Unsupervised Translation Induction for Chinese Abbreviations using Monolingual Corpora,Unsupervised Translation Induction for Chinese Abbreviations using Monolingual Corpora
W10-4141,0.0,0.0,0.0,Chinese Word Segmentation with Conditional Support Vector In- spired Markov Models,An Double Hidden HMM and an CRF for Segmentation Tasks with Pinyin's Finals,An Double Hidden HMM and an CRF for Segmentation Tasks with Pinyin's Finals,Chinese Word Segmentation with Conditional Support Vector In- spired Markov Models
P08-1063,1.0,1.0,1.0,,,Robustness and Generalization of Role Sets: PropBank vs. VerbNet,Robustness and Generalization of Role Sets: PropBank vs. VerbNet
C88-2155,0.0,0.0,0.0,Machine Translation for Monolinguals,Machine Translation For Monolinguals,Machine Translation For Monolinguals,Machine Translation for Monolinguals
W13-2009,1.0,1.0,1.0,,,Overview of the Pathway Curation (PC) task of BioNLP Shared Task 2013,Overview of the Pathway Curation (PC) task of BioNLP Shared Task 2013
P07-1079,1.0,1.0,1.0,,,HPSG Parsing with Shallow Dependency Constraints,HPSG Parsing with Shallow Dependency Constraints
W10-3012,1.0,1.0,1.0,,,Uncertainty Detection as Approximate Max-Margin Sequence Labelling,Uncertainty Detection as Approximate Max-Margin Sequence Labelling
P99-1014,0.0,0.0,0.0,Inducing a Semantically Annotated Lexicon via EM-Based Clustering,Inducing A Semantically Annotated Lexicon Via EM-Based Clustering,Inducing A Semantically Annotated Lexicon Via EM-Based Clustering,Inducing a Semantically Annotated Lexicon via EM-Based Clustering
W11-2155,1.0,1.0,1.0,,,Factored Translation with Unsupervised Word Clusters,Factored Translation with Unsupervised Word Clusters
W10-1743,1.0,1.0,1.0,,,The UPV-PRHLT Combination System for WMT 2010,The UPV-PRHLT Combination System for WMT 2010
P13-1173,1.0,1.0,1.0,,,Mining Opinion Words and Opinion Targets in a Two-Stage Framework,Mining Opinion Words and Opinion Targets in a Two-Stage Framework
W96-0203,0.0,0.0,0.0,Unsupervised Learning of Syntactic Knowledge: methods and measures,Unsupervised Learning Of Syntactic Knowledge: Methods And Measures,Unsupervised Learning Of Syntactic Knowledge: Methods And Measures,Unsupervised Learning of Syntactic Knowledge: methods and measures
P09-1001,0.0,0.0,0.0,Heterogeneous Transfer Learning for Image Clustering via the Social Web,Heterogeneous Transfer Learning for Image Clustering via the SocialWeb,Heterogeneous Transfer Learning for Image Clustering via the SocialWeb,Heterogeneous Transfer Learning for Image Clustering via the Social Web
I08-4033,1.0,1.0,1.0,,,Achilles: NiCT/ATR Chinese Morphological Analyzer for the Fourth Sighan Bakeoff,Achilles: NiCT/ATR Chinese Morphological Analyzer for the Fourth Sighan Bakeoff
H91-1064,0.0,0.0,0.0,DISCOURSE STRUCTURE IN THE TRAINS PROJECT,Discourse Structure In The TRAINS Project,Discourse Structure In The TRAINS Project,DISCOURSE STRUCTURE IN THE TRAINS PROJECT
P06-1037,0.0,0.0,0.0,Guiding a Constraint Dependency Parser with Supertags,Guiding A Constraint Dependency Parser With Supertags,Guiding A Constraint Dependency Parser With Supertags,Guiding a Constraint Dependency Parser with Supertags
